@relation vastardisTest

@attribute Temperature numeric
@attribute Humidity numeric
@attribute PeopleInHouse numeric
%@attribute TotalElectricity numeric
%@attribute TotalGas numeric
%@attribute Time date "HH:mm:ss"
@attribute Day numeric {0, 1, 2, 3, 4, 5, 6}
@attribute Month {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}
@attribute class {TurnOn(), TurnOff(), DoNothing()}

@data
19.548780, 50.482399, 0, 2, 2,  DoNothing()
19.848934, 50.600066, 0, 2, 2,  DoNothing()
17.158844, 43.861443, 0, 2, 2,  DoNothing()
19.170208, 49.453609, 0, 2, 2,  DoNothing()
16.598980, 56.812600, 0, 2, 2,  DoNothing()
21.284952, 48.108272, 0, 2, 2,  DoNothing()
17.747699, 39.575935, 0, 2, 2,  DoNothing()
16.131144, 44.824116, 0, 2, 2,  DoNothing()
17.098996, 55.686944, 0, 2, 2,  DoNothing()
19.070572, 44.052746, 0, 2, 2,  DoNothing()
17.774180, 52.267517, 0, 2, 2,  DoNothing()
19.930847, 44.389242, 0, 2, 2,  DoNothing()
18.500219, 43.765404, 0, 2, 2,  DoNothing()
15.908067, 58.283186, 0, 2, 2,  DoNothing()
19.690360, 50.612619, 0, 2, 2,  DoNothing()
19.602719, 44.677444, 0, 2, 2,  DoNothing()
16.879682, 52.205051, 0, 2, 2,  DoNothing()
19.098858, 55.000122, 0, 2, 2,  DoNothing()
17.480746, 49.470164, 0, 2, 2,  DoNothing()
16.627597, 53.932021, 0, 2, 2,  DoNothing()
17.274442, 47.443242, 0, 2, 2,  DoNothing()
18.477767, 48.076379, 0, 2, 2,  DoNothing()
20.621767, 44.873824, 0, 2, 2,  DoNothing()
20.813632, 47.274125, 0, 2, 2,  DoNothing()
21.616012, 51.061607, 0, 2, 2,  DoNothing()
15.993183, 47.015675, 0, 2, 2,  DoNothing()
15.909327, 50.865298, 0, 2, 2,  DoNothing()
19.797691, 52.864842, 0, 2, 2,  DoNothing()
16.260643, 47.459667, 0, 2, 2,  DoNothing()
18.715854, 58.176740, 0, 2, 2,  DoNothing()
16.940936, 42.423357, 0, 2, 2,  DoNothing()
18.898153, 46.813523, 0, 2, 2,  DoNothing()
19.333446, 55.739570, 0, 2, 2,  DoNothing()
20.974327, 53.194141, 0, 3, 2,  DoNothing()
22.115077, 57.742976, 0, 3, 2,  DoNothing()
20.427889, 48.842227, 0, 3, 2,  DoNothing()
21.747541, 52.524384, 0, 3, 2,  DoNothing()
21.135306, 56.138714, 0, 3, 2,  DoNothing()
17.398837, 53.515950, 0, 3, 2,  DoNothing()
18.157053, 57.550039, 0, 3, 2,  DoNothing()
17.775879, 47.079800, 0, 3, 2,  DoNothing()
17.483987, 51.431226, 0, 3, 2,  DoNothing()
18.157544, 54.677523, 0, 3, 2,  DoNothing()
20.210992, 42.679106, 0, 3, 2,  DoNothing()
19.539061, 43.490737, 0, 3, 2,  DoNothing()
18.778746, 48.821690, 0, 3, 2,  DoNothing()
15.861647, 50.411810, 0, 3, 2,  DoNothing()
18.809235, 53.548081, 0, 3, 2,  DoNothing()
17.766155, 49.225943, 0, 3, 2,  DoNothing()
16.810158, 49.234954, 0, 3, 2,  DoNothing()
18.551855, 55.065723, 0, 3, 2,  DoNothing()
20.573777, 52.921740, 0, 3, 2,  DoNothing()
22.938001, 52.211187, 0, 3, 2,  DoNothing()
18.490711, 56.075715, 0, 3, 2,  DoNothing()
17.624054, 54.623599, 0, 3, 2,  DoNothing()
19.435455, 53.539502, 0, 3, 2,  DoNothing()
14.752791, 52.765397, 0, 3, 2,  DoNothing()
18.738260, 51.699509, 0, 3, 2,  DoNothing()
20.046196, 52.968029, 0, 3, 2,  DoNothing()
16.775871, 51.860862, 0, 3, 2,  DoNothing()
21.041970, 47.256104, 0, 3, 2,  DoNothing()
13.701890, 46.942069, 0, 3, 2,  DoNothing()
18.716363, 49.359578, 0, 3, 2,  DoNothing()
16.043670, 50.205030, 0, 3, 2,  DoNothing()
20.410319, 46.106553, 0, 3, 2,  DoNothing()
14.441690, 49.916149, 0, 3, 2,  DoNothing()
16.907702, 45.914186, 0, 3, 2,  DoNothing()
19.854501, 40.736540, 0, 3, 2,  DoNothing()
20.540953, 40.992912, 0, 3, 2,  DoNothing()
16.406043, 54.775720, 0, 3, 2,  DoNothing()
18.969126, 45.028667, 0, 3, 2,  DoNothing()
20.217147, 45.719041, 0, 3, 2,  DoNothing()
16.238226, 52.460680, 0, 3, 2,  DoNothing()
18.589580, 46.153764, 0, 3, 2,  DoNothing()
13.485490, 47.928318, 0, 3, 2,  DoNothing()
19.736202, 51.767635, 0, 3, 2,  DoNothing()
16.783337, 48.070094, 0, 3, 2,  DoNothing()
17.688919, 52.260205, 0, 3, 2,  DoNothing()
19.780127, 56.567113, 0, 3, 2,  DoNothing()
19.252577, 40.103721, 0, 3, 2,  DoNothing()
19.335634, 45.161918, 0, 3, 2,  DoNothing()
14.338457, 49.300302, 0, 3, 2,  DoNothing()
18.079833, 49.509408, 0, 3, 2,  DoNothing()
16.594979, 45.530120, 0, 3, 2,  DoNothing()
20.938583, 52.527137, 0, 3, 2,  DoNothing()
15.425700, 48.145686, 0, 3, 2,  DoNothing()
19.960455, 48.447810, 0, 3, 2,  DoNothing()
20.904658, 53.726631, 3, 4, 2,  TurnOn()
16.855646, 56.205541, 0, 4, 2,  DoNothing()
16.857108, 46.795541, 0, 4, 2,  DoNothing()
17.294113, 48.988729, 0, 4, 2,  DoNothing()
19.760712, 47.974467, 0, 4, 2,  DoNothing()
13.453995, 46.381591, 0, 4, 2,  DoNothing()
18.228270, 53.031638, 0, 4, 2,  DoNothing()
17.500067, 52.280560, 0, 4, 2,  DoNothing()
18.499497, 56.411623, 0, 4, 2,  DoNothing()
18.072931, 46.450763, 0, 4, 2,  DoNothing()
16.127198, 47.162639, 0, 4, 2,  DoNothing()
14.733186, 47.015480, 0, 4, 2,  DoNothing()
18.957740, 53.394251, 0, 4, 2,  DoNothing()
16.793308, 38.375516, 0, 4, 2,  DoNothing()
22.369071, 56.313254, 0, 4, 2,  DoNothing()
17.327642, 53.368597, 0, 4, 2,  DoNothing()
16.410942, 53.842902, 0, 4, 2,  DoNothing()
16.867515, 51.094531, 0, 4, 2,  DoNothing()
19.714557, 61.130678, 0, 4, 2,  DoNothing()
16.888614, 49.758155, 0, 4, 2,  DoNothing()
20.132584, 52.180742, 0, 4, 2,  DoNothing()
15.286771, 56.638070, 0, 4, 2,  DoNothing()
21.351458, 44.205030, 0, 4, 2,  DoNothing()
19.269137, 46.026181, 0, 4, 2,  DoNothing()
16.902824, 49.523473, 0, 4, 2,  DoNothing()
18.667361, 62.721386, 0, 4, 2,  DoNothing()
15.536743, 59.268119, 0, 4, 2,  DoNothing()
17.811751, 50.997011, 0, 4, 2,  DoNothing()
18.397187, 56.121014, 0, 4, 2,  DoNothing()
19.657061, 59.576930, 0, 4, 2,  DoNothing()
17.335856, 49.667657, 0, 4, 2,  DoNothing()
19.282704, 50.478226, 0, 4, 2,  DoNothing()
22.045872, 55.426702, 0, 4, 2,  DoNothing()
17.917122, 51.504994, 0, 4, 2,  DoNothing()
17.549583, 44.464212, 0, 4, 2,  DoNothing()
20.365151, 44.937632, 0, 4, 2,  DoNothing()
18.485123, 51.458066, 0, 4, 2,  DoNothing()
19.897544, 54.639745, 0, 4, 2,  DoNothing()
21.670959, 51.827157, 0, 4, 2,  DoNothing()
16.785118, 59.624162, 0, 4, 2,  DoNothing()
18.933901, 45.950923, 0, 4, 2,  DoNothing()
18.848464, 60.179967, 0, 4, 2,  DoNothing()
15.681802, 48.410323, 0, 4, 2,  DoNothing()
20.361730, 49.218108, 0, 4, 2,  DoNothing()
18.592508, 37.034591, 0, 4, 2,  DoNothing()
19.657882, 47.661706, 0, 4, 2,  DoNothing()
15.450997, 48.619663, 0, 4, 2,  DoNothing()
17.457010, 53.387123, 0, 4, 2,  DoNothing()
19.268933, 50.137139, 0, 4, 2,  DoNothing()
15.594033, 57.467883, 0, 4, 2,  DoNothing()
20.113090, 50.712398, 0, 4, 2,  DoNothing()
17.667104, 50.074770, 0, 4, 2,  DoNothing()
18.954686, 46.920761, 0, 4, 2,  DoNothing()
20.469126, 46.870293, 0, 4, 2,  DoNothing()
20.973924, 52.053183, 0, 4, 2,  DoNothing()
22.611787, 46.699336, 0, 4, 2,  DoNothing()
16.829777, 47.517833, 0, 4, 2,  DoNothing()
18.348028, 46.833556, 0, 4, 2,  DoNothing()
19.706937, 44.714610, 0, 4, 2,  DoNothing()
18.294517, 47.924567, 0, 4, 2,  DoNothing()
16.906956, 43.841485, 0, 4, 2,  DoNothing()
22.932857, 44.736069, 0, 4, 2,  DoNothing()
18.600868, 45.525561, 0, 4, 2,  DoNothing()
15.914121, 43.886474, 0, 4, 2,  DoNothing()
19.550677, 54.673668, 0, 4, 2,  DoNothing()
20.419426, 45.504105, 0, 4, 2,  DoNothing()
19.888731, 50.965621, 0, 4, 2,  DoNothing()
17.241887, 50.242614, 0, 4, 2,  DoNothing()
20.498061, 41.637476, 0, 4, 2,  DoNothing()
18.443576, 48.503887, 0, 4, 2,  DoNothing()
18.831148, 48.366680, 0, 4, 2,  DoNothing()
17.868403, 48.587408, 0, 4, 2,  DoNothing()
18.789957, 47.290477, 0, 4, 2,  DoNothing()
18.454511, 47.084391, 0, 4, 2,  DoNothing()
19.254581, 46.469065, 0, 4, 2,  DoNothing()
16.046173, 49.037696, 0, 4, 2,  DoNothing()
18.043299, 54.423574, 0, 5, 2,  DoNothing()
15.686985, 45.106991, 0, 5, 2,  DoNothing()
17.316586, 45.806589, 0, 5, 2,  DoNothing()
21.074223, 63.156070, 0, 5, 2,  DoNothing()
18.031244, 50.658587, 0, 5, 2,  DoNothing()
19.778075, 47.861884, 0, 5, 2,  DoNothing()
17.978602, 45.119646, 0, 5, 2,  DoNothing()
20.562577, 46.067029, 0, 5, 2,  DoNothing()
16.416637, 55.429232, 0, 5, 2,  DoNothing()
20.710551, 54.042534, 0, 5, 2,  DoNothing()
17.801286, 54.313828, 0, 5, 2,  DoNothing()
16.748482, 48.626857, 0, 5, 2,  DoNothing()
18.456239, 51.624903, 0, 5, 2,  DoNothing()
17.139926, 57.697241, 0, 5, 2,  DoNothing()
17.230031, 56.354759, 0, 5, 2,  DoNothing()
15.153605, 52.795286, 0, 5, 2,  DoNothing()
17.646979, 48.967380, 0, 5, 2,  DoNothing()
16.236747, 41.948989, 0, 5, 2,  DoNothing()
17.196744, 46.935125, 0, 5, 2,  DoNothing()
15.018265, 53.247110, 0, 5, 2,  DoNothing()
16.936100, 52.482129, 0, 5, 2,  DoNothing()
16.492900, 46.434764, 0, 5, 2,  DoNothing()
19.356442, 55.303880, 0, 5, 2,  DoNothing()
17.759387, 51.783423, 0, 5, 2,  DoNothing()
16.616896, 58.075075, 0, 5, 2,  DoNothing()
20.220725, 49.994909, 0, 5, 2,  DoNothing()
18.759791, 46.709673, 0, 5, 2,  DoNothing()
19.361598, 54.096627, 0, 5, 2,  DoNothing()
19.884566, 51.565536, 0, 5, 2,  DoNothing()
17.568021, 44.718154, 0, 5, 2,  DoNothing()
14.139218, 49.941780, 0, 5, 2,  DoNothing()
16.181910, 43.508631, 0, 5, 2,  DoNothing()
20.084959, 47.100336, 0, 5, 2,  DoNothing()
19.717574, 53.376360, 0, 5, 2,  DoNothing()
20.300071, 51.681296, 0, 5, 2,  DoNothing()
15.402966, 47.959147, 0, 5, 2,  DoNothing()
19.558179, 43.771360, 0, 5, 2,  DoNothing()
20.622398, 44.592284, 0, 5, 2,  DoNothing()
16.608941, 43.218026, 0, 5, 2,  DoNothing()
16.034509, 52.662648, 0, 5, 2,  DoNothing()
15.861928, 41.712511, 0, 5, 2,  DoNothing()
15.162703, 51.114156, 0, 5, 2,  DoNothing()
15.395125, 57.475049, 0, 5, 2,  DoNothing()
21.043468, 60.373193, 2, 6, 2,  TurnOn()
17.290651, 41.547718, 0, 6, 2,  DoNothing()
20.769160, 44.918079, 0, 6, 2,  DoNothing()
17.939975, 57.127816, 0, 6, 2,  DoNothing()
14.993114, 42.364752, 0, 6, 2,  DoNothing()
19.504025, 55.917534, 0, 6, 2,  DoNothing()
17.369819, 50.041494, 0, 6, 2,  DoNothing()
20.550053, 46.278039, 0, 6, 2,  DoNothing()
16.366630, 41.683183, 0, 6, 2,  DoNothing()
18.915818, 49.674453, 0, 6, 2,  DoNothing()
19.239657, 52.004692, 0, 6, 2,  DoNothing()
16.673063, 52.712419, 0, 6, 2,  DoNothing()
21.004586, 55.860313, 0, 6, 2,  DoNothing()
15.518224, 44.883483, 0, 6, 2,  DoNothing()
18.030253, 42.392198, 0, 6, 2,  DoNothing()
18.301888, 35.402363, 0, 6, 2,  DoNothing()
18.914900, 51.336848, 0, 6, 2,  DoNothing()
16.444121, 52.879751, 0, 6, 2,  DoNothing()
19.841194, 49.477885, 0, 6, 2,  DoNothing()
17.244733, 52.272633, 0, 6, 2,  DoNothing()
17.708161, 50.969196, 0, 6, 2,  DoNothing()
17.539884, 53.603422, 0, 6, 2,  DoNothing()
19.585645, 59.193248, 0, 6, 2,  DoNothing()
18.713226, 57.111755, 0, 6, 2,  DoNothing()
17.871191, 47.423640, 0, 6, 2,  DoNothing()
17.226788, 45.640478, 0, 6, 2,  DoNothing()
16.703053, 44.064419, 0, 6, 2,  DoNothing()
17.965403, 51.432953, 0, 6, 2,  DoNothing()
15.235153, 49.859609, 0, 6, 2,  DoNothing()
16.664451, 52.722095, 0, 6, 2,  DoNothing()
13.665688, 43.969081, 0, 6, 2,  DoNothing()
18.714967, 50.603345, 0, 6, 2,  DoNothing()
18.516620, 51.119508, 0, 6, 2,  DoNothing()
18.459141, 48.566127, 0, 6, 2,  DoNothing()
16.187542, 60.288598, 0, 6, 2,  DoNothing()
16.897456, 46.150075, 0, 6, 2,  DoNothing()
19.328678, 45.010380, 0, 6, 2,  DoNothing()
19.169147, 55.466906, 0, 6, 2,  DoNothing()
20.684239, 44.155015, 0, 6, 2,  DoNothing()
18.114774, 52.491166, 0, 6, 2,  DoNothing()
19.685742, 59.140100, 0, 6, 2,  DoNothing()
18.013580, 53.728069, 0, 6, 2,  DoNothing()
14.233141, 55.111469, 0, 6, 2,  DoNothing()
17.963928, 52.968040, 0, 6, 2,  DoNothing()
21.812268, 50.565782, 0, 6, 2,  DoNothing()
18.749858, 49.835502, 0, 6, 2,  DoNothing()
20.204358, 49.647053, 0, 6, 2,  DoNothing()
16.686998, 42.703379, 0, 6, 2,  DoNothing()
17.253863, 40.434744, 0, 6, 2,  DoNothing()
19.937400, 52.286084, 0, 0, 3,  DoNothing()
19.475644, 59.233146, 0, 0, 3,  DoNothing()
20.132607, 54.842283, 0, 0, 3,  DoNothing()
22.068128, 48.259765, 0, 0, 3,  DoNothing()
15.854638, 52.220091, 0, 0, 3,  DoNothing()
18.910049, 52.522899, 0, 0, 3,  DoNothing()
17.733726, 51.311571, 0, 0, 3,  DoNothing()
18.398877, 46.738629, 0, 0, 3,  DoNothing()
20.011372, 52.426596, 0, 0, 3,  DoNothing()
20.304913, 53.397542, 0, 0, 3,  DoNothing()
14.855624, 59.342471, 0, 0, 3,  DoNothing()
18.959779, 59.644371, 0, 0, 3,  DoNothing()
19.910266, 45.277550, 0, 0, 3,  DoNothing()
12.451888, 49.493427, 0, 0, 3,  DoNothing()
17.546769, 53.283400, 0, 0, 3,  DoNothing()
18.002810, 51.408408, 0, 0, 3,  DoNothing()
15.402176, 46.641444, 0, 0, 3,  DoNothing()
19.314481, 49.009682, 0, 0, 3,  DoNothing()
17.728669, 43.487807, 0, 0, 3,  DoNothing()
16.475009, 57.876551, 0, 0, 3,  DoNothing()
22.514283, 53.913018, 0, 0, 3,  DoNothing()
19.029069, 56.427669, 0, 0, 3,  DoNothing()
16.764624, 59.508919, 0, 0, 3,  DoNothing()
17.321499, 40.428424, 0, 0, 3,  DoNothing()
21.205340, 46.908898, 0, 0, 3,  DoNothing()
18.293512, 45.005049, 0, 0, 3,  DoNothing()
17.174943, 48.281374, 0, 0, 3,  DoNothing()
19.870362, 53.647029, 0, 0, 3,  DoNothing()
20.401228, 48.662797, 0, 0, 3,  DoNothing()
17.200617, 46.475190, 0, 0, 3,  DoNothing()
18.609505, 53.259890, 0, 0, 3,  DoNothing()
19.367517, 63.018505, 0, 0, 3,  DoNothing()
15.350443, 40.309569, 0, 0, 3,  DoNothing()
17.041295, 52.351800, 0, 0, 3,  DoNothing()
17.976421, 57.009049, 0, 0, 3,  DoNothing()
17.883759, 56.573295, 0, 0, 3,  DoNothing()
19.519445, 52.316530, 0, 0, 3,  DoNothing()
16.791645, 48.503872, 0, 0, 3,  DoNothing()
14.996510, 52.904006, 0, 0, 3,  DoNothing()
17.933626, 51.855610, 0, 0, 3,  DoNothing()
18.077196, 55.513618, 0, 0, 3,  DoNothing()
16.406452, 57.279046, 0, 0, 3,  DoNothing()
18.217569, 53.887766, 0, 0, 3,  DoNothing()
17.401542, 53.770123, 0, 0, 3,  DoNothing()
17.988993, 49.975442, 0, 0, 3,  DoNothing()
18.051117, 45.894009, 0, 0, 3,  DoNothing()
18.420270, 43.256261, 0, 0, 3,  DoNothing()
20.693585, 47.474257, 0, 0, 3,  DoNothing()
17.127225, 50.625387, 0, 0, 3,  DoNothing()
17.708726, 40.726257, 0, 0, 3,  DoNothing()
16.585451, 49.869698, 0, 0, 3,  DoNothing()
18.856430, 40.313053, 0, 0, 3,  DoNothing()
19.054589, 50.026824, 0, 0, 3,  DoNothing()
20.197368, 41.429039, 0, 0, 3,  DoNothing()
19.498932, 56.997791, 0, 0, 3,  DoNothing()
15.479040, 60.365829, 0, 0, 3,  DoNothing()
14.842522, 47.992666, 0, 0, 3,  DoNothing()
16.424418, 61.960807, 0, 0, 3,  DoNothing()
16.285525, 50.968486, 0, 0, 3,  DoNothing()
20.446877, 46.647291, 0, 0, 3,  DoNothing()
19.775179, 51.856536, 0, 0, 3,  DoNothing()
23.607739, 61.365038, 3, 1, 3,  TurnOn()
16.348678, 46.997875, 0, 1, 3,  DoNothing()
19.574633, 59.775260, 0, 1, 3,  DoNothing()
21.904479, 50.396521, 0, 1, 3,  DoNothing()
20.410367, 51.596419, 0, 1, 3,  DoNothing()
16.744883, 44.145574, 0, 1, 3,  DoNothing()
17.343190, 47.299681, 0, 1, 3,  DoNothing()
20.014647, 54.969723, 0, 1, 3,  DoNothing()
18.803858, 47.526790, 0, 1, 3,  DoNothing()
17.883833, 53.265749, 0, 1, 3,  DoNothing()
15.924056, 50.579540, 0, 1, 3,  DoNothing()
21.018729, 47.474077, 0, 1, 3,  DoNothing()
16.199257, 52.232058, 0, 1, 3,  DoNothing()
16.411111, 49.439696, 0, 1, 3,  DoNothing()
19.473427, 49.499921, 0, 1, 3,  DoNothing()
19.060210, 49.409946, 0, 1, 3,  DoNothing()
19.129356, 57.280244, 0, 1, 3,  DoNothing()
15.001083, 57.524802, 0, 1, 3,  DoNothing()
13.877797, 49.260161, 0, 1, 3,  DoNothing()
18.985854, 42.673768, 0, 1, 3,  DoNothing()
18.911408, 48.624713, 0, 1, 3,  DoNothing()
19.553454, 49.241528, 0, 1, 3,  DoNothing()
18.815650, 50.811655, 0, 1, 3,  DoNothing()
19.292429, 52.001134, 0, 1, 3,  DoNothing()
16.667615, 50.898473, 0, 1, 3,  DoNothing()
19.620159, 53.265113, 0, 1, 3,  DoNothing()
16.225012, 45.148671, 0, 1, 3,  DoNothing()
16.094180, 54.081160, 0, 1, 3,  DoNothing()
17.376629, 53.232802, 0, 1, 3,  DoNothing()
17.924595, 52.156355, 0, 1, 3,  DoNothing()
18.702316, 48.808505, 0, 1, 3,  DoNothing()
15.240834, 46.931224, 0, 1, 3,  DoNothing()
14.357048, 45.786227, 0, 1, 3,  DoNothing()
18.598449, 51.116143, 0, 1, 3,  DoNothing()
23.389662, 52.052088, 0, 1, 3,  DoNothing()
17.096597, 46.167144, 0, 1, 3,  DoNothing()
19.889820, 47.808198, 0, 1, 3,  DoNothing()
17.322577, 54.459298, 0, 1, 3,  DoNothing()
15.341353, 37.341567, 0, 1, 3,  DoNothing()
19.067240, 54.539277, 0, 1, 3,  DoNothing()
19.176485, 53.304568, 0, 1, 3,  DoNothing()
17.290062, 50.409257, 0, 1, 3,  DoNothing()
16.531681, 42.944204, 0, 1, 3,  DoNothing()
21.420501, 44.183849, 0, 1, 3,  DoNothing()
17.890137, 49.487186, 0, 1, 3,  DoNothing()
15.278255, 45.735048, 0, 1, 3,  DoNothing()
19.417131, 41.238486, 0, 1, 3,  DoNothing()
17.770573, 47.126476, 0, 1, 3,  DoNothing()
15.906947, 43.650898, 0, 1, 3,  DoNothing()
20.095520, 48.627661, 0, 1, 3,  DoNothing()
17.237515, 45.269050, 0, 1, 3,  DoNothing()
17.289151, 44.671292, 0, 1, 3,  DoNothing()
22.638557, 49.030542, 0, 1, 3,  DoNothing()
18.224792, 48.697122, 0, 1, 3,  DoNothing()
15.499798, 51.699420, 0, 1, 3,  DoNothing()
21.796133, 54.709244, 0, 1, 3,  DoNothing()
15.672141, 54.335402, 0, 1, 3,  DoNothing()
15.486571, 53.854042, 0, 1, 3,  DoNothing()
18.884349, 48.600702, 0, 1, 3,  DoNothing()
19.751015, 59.191082, 0, 1, 3,  DoNothing()
18.858467, 57.642226, 0, 1, 3,  DoNothing()
14.975098, 54.766758, 0, 1, 3,  DoNothing()
17.974576, 53.556456, 0, 2, 3,  DoNothing()
20.384225, 56.749760, 0, 2, 3,  DoNothing()
15.643495, 60.740421, 0, 2, 3,  DoNothing()
16.051252, 42.389947, 0, 2, 3,  DoNothing()
21.431245, 52.637433, 0, 2, 3,  DoNothing()
18.796999, 43.704817, 0, 2, 3,  DoNothing()
14.516087, 51.827311, 0, 2, 3,  DoNothing()
20.417207, 38.018047, 0, 2, 3,  DoNothing()
16.025174, 51.361303, 0, 2, 3,  DoNothing()
19.165081, 59.288090, 0, 2, 3,  DoNothing()
20.243356, 61.938527, 0, 2, 3,  DoNothing()
16.245690, 49.537611, 0, 2, 3,  DoNothing()
15.451467, 50.642585, 0, 2, 3,  DoNothing()
20.616841, 44.055848, 0, 2, 3,  DoNothing()
18.995645, 45.092122, 0, 2, 3,  DoNothing()
17.484945, 54.463915, 0, 2, 3,  DoNothing()
19.920661, 54.038590, 0, 2, 3,  DoNothing()
15.432078, 49.486056, 0, 2, 3,  DoNothing()
18.922815, 57.725277, 0, 2, 3,  DoNothing()
19.630130, 46.072222, 0, 2, 3,  DoNothing()
16.065386, 44.815927, 0, 2, 3,  DoNothing()
18.225480, 56.808697, 0, 2, 3,  DoNothing()
17.853745, 59.586389, 0, 2, 3,  DoNothing()
17.433096, 49.847314, 0, 2, 3,  DoNothing()
19.076324, 51.062371, 0, 2, 3,  DoNothing()
18.565554, 52.211475, 0, 2, 3,  DoNothing()
13.736113, 42.180055, 0, 2, 3,  DoNothing()
16.607926, 50.002593, 0, 2, 3,  DoNothing()
16.726267, 43.078159, 0, 2, 3,  DoNothing()
17.189734, 56.689501, 0, 2, 3,  DoNothing()
18.213698, 46.616446, 0, 2, 3,  DoNothing()
19.158345, 48.649504, 0, 2, 3,  DoNothing()
19.478829, 50.272419, 0, 2, 3,  DoNothing()
18.642489, 49.807219, 0, 2, 3,  DoNothing()
15.588763, 47.021600, 0, 2, 3,  DoNothing()
17.961336, 45.538633, 0, 2, 3,  DoNothing()
15.158304, 41.855948, 0, 2, 3,  DoNothing()
17.668885, 45.329438, 0, 2, 3,  DoNothing()
16.010388, 43.545546, 0, 2, 3,  DoNothing()
19.107102, 55.513895, 0, 2, 3,  DoNothing()
18.726416, 48.270930, 0, 2, 3,  DoNothing()
16.096123, 48.219314, 0, 2, 3,  DoNothing()
18.305387, 47.893906, 0, 2, 3,  DoNothing()
18.004618, 49.680721, 0, 2, 3,  DoNothing()
18.915663, 53.968776, 0, 2, 3,  DoNothing()
19.452616, 49.365519, 0, 2, 3,  DoNothing()
19.603424, 51.301402, 0, 2, 3,  DoNothing()
16.176889, 44.552457, 0, 2, 3,  DoNothing()
16.476594, 51.869049, 0, 2, 3,  DoNothing()
15.196673, 56.585093, 0, 2, 3,  DoNothing()
18.126496, 51.814619, 0, 2, 3,  DoNothing()
16.161913, 41.961055, 0, 2, 3,  DoNothing()
14.134292, 50.274174, 0, 2, 3,  DoNothing()
19.518632, 48.456869, 0, 2, 3,  DoNothing()
21.435184, 53.759467, 0, 2, 3,  DoNothing()
17.071156, 46.332122, 0, 2, 3,  DoNothing()
19.302495, 61.654992, 3, 3, 3,  TurnOn()
17.475696, 52.636710, 0, 3, 3,  DoNothing()
19.350255, 52.361101, 0, 3, 3,  DoNothing()
20.152023, 44.291000, 0, 3, 3,  DoNothing()
16.542975, 54.816123, 0, 3, 3,  DoNothing()
13.388361, 51.193311, 0, 3, 3,  DoNothing()
18.373703, 43.796410, 0, 3, 3,  DoNothing()
19.600631, 58.125665, 0, 3, 3,  DoNothing()
17.540415, 52.838172, 0, 3, 3,  DoNothing()
18.151902, 49.045785, 0, 3, 3,  DoNothing()
18.644033, 49.369652, 0, 3, 3,  DoNothing()
18.617777, 46.194445, 0, 3, 3,  DoNothing()
16.414066, 46.165618, 0, 3, 3,  DoNothing()
20.858082, 50.960094, 0, 3, 3,  DoNothing()
18.793302, 53.278503, 0, 3, 3,  DoNothing()
17.408200, 46.200891, 0, 3, 3,  DoNothing()
17.645744, 55.761359, 0, 3, 3,  DoNothing()
20.303140, 45.171560, 0, 3, 3,  DoNothing()
15.913918, 48.779895, 0, 3, 3,  DoNothing()
20.812432, 48.985941, 0, 3, 3,  DoNothing()
19.454017, 44.133540, 0, 3, 3,  DoNothing()
15.657171, 56.651651, 0, 3, 3,  DoNothing()
17.286635, 47.551732, 0, 3, 3,  DoNothing()
21.504841, 44.164544, 0, 3, 3,  DoNothing()
19.946262, 54.668206, 0, 3, 3,  DoNothing()
19.472078, 64.609674, 0, 3, 3,  DoNothing()
16.990663, 57.487289, 0, 3, 3,  DoNothing()
17.928532, 48.030879, 0, 3, 3,  DoNothing()
17.218431, 45.952343, 0, 3, 3,  DoNothing()
15.703193, 48.250426, 0, 3, 3,  DoNothing()
15.717130, 48.327108, 0, 3, 3,  DoNothing()
21.148934, 48.031526, 0, 3, 3,  DoNothing()
18.001815, 49.238641, 0, 3, 3,  DoNothing()
16.302539, 49.657167, 0, 3, 3,  DoNothing()
20.864978, 45.999140, 0, 3, 3,  DoNothing()
20.154724, 54.018353, 0, 3, 3,  DoNothing()
14.958862, 55.803677, 0, 3, 3,  DoNothing()
20.197747, 50.405402, 0, 3, 3,  DoNothing()
13.743055, 51.996173, 0, 3, 3,  DoNothing()
21.163644, 54.580522, 0, 3, 3,  DoNothing()
21.066267, 54.433595, 0, 3, 3,  DoNothing()
16.909396, 42.374577, 0, 3, 3,  DoNothing()
13.367034, 47.817305, 0, 3, 3,  DoNothing()
15.954027, 50.012677, 0, 3, 3,  DoNothing()
19.651866, 45.176034, 0, 3, 3,  DoNothing()
18.671224, 38.643249, 0, 3, 3,  DoNothing()
15.799972, 59.998896, 0, 3, 3,  DoNothing()
17.751096, 49.911360, 0, 3, 3,  DoNothing()
18.519546, 52.731511, 0, 3, 3,  DoNothing()
18.457540, 40.955574, 0, 3, 3,  DoNothing()
18.671338, 47.487093, 0, 3, 3,  DoNothing()
17.611737, 55.849077, 0, 3, 3,  DoNothing()
16.863178, 53.072475, 0, 3, 3,  DoNothing()
16.975348, 54.172092, 0, 3, 3,  DoNothing()
14.668711, 41.961290, 0, 3, 3,  DoNothing()
14.218083, 42.023717, 0, 3, 3,  DoNothing()
18.672254, 52.032415, 0, 3, 3,  DoNothing()
18.148678, 51.073375, 0, 4, 3,  DoNothing()
